Product_id,Shape,Carat,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Lab,Price,Product_url
2127785, HEART,0.73, VS2, F, EX, EX, VG, N, 5.27-6.22×3.74, GIA,"$3,137.62",https://capitalwholesalediamonds.com/product/0-73-ct-heart-23/
2096974, HEART,0.72, SI1, E, EX, EX, EX, N, 5.30-6.21×3.69, GIA,"$3,137.68",https://capitalwholesalediamonds.com/product/0-72-ct-heart-50/
2116937, HEART,0.8, VS2, F, EX, EX, VG, N, 5.37-6.33×3.83, GIA,"$3,138.44",https://capitalwholesalediamonds.com/product/0-8-ct-heart-59/
2061974, HEART,0.7, VS2, E, EX, EX, EX, N, 5.42-6.05×3.59, GIA,"$3,139.29",https://capitalwholesalediamonds.com/product/0-7-ct-heart-368/
2073831, HEART,0.7, VS2, E, EX, EX, VG, N, 5.33-6.22×3.56, GIA,"$3,139.29",https://capitalwholesalediamonds.com/product/0-7-ct-heart-616/
 223351-218, HEART,1, SI2, F, VG, VG, VG, N, 5.68-6.87×4.12, IGI,"$3,141.13",https://capitalwholesalediamonds.com/product/1-ct-heart-283/
2025944, HEART,0.7, VVS1, F, EX, EX, VG, N, 5.40-6.10×3.63, GIA,"$3,141.45",https://capitalwholesalediamonds.com/product/0-7-ct-heart-324/
2091460, HEART,0.7, VS2, E, EX, EX, EX, N, 5.24-6.06×3.63, GIA,"$3,142.88",https://capitalwholesalediamonds.com/product/0-7-ct-heart-407/
2082658, HEART,0.7, VS2, E, EX, EX, EX, N, 5.43-6.05×3.61, GIA,"$3,143.90",https://capitalwholesalediamonds.com/product/0-7-ct-heart-632/
2072343, HEART,0.7, VS2, E, EX, EX, EX, N, 5.28-6.25×3.64, GIA,"$3,144.93",https://capitalwholesalediamonds.com/product/0-7-ct-heart-117/
2127783, HEART,0.7, VS2, D, EX, EX, VG, N, 5.16-6.14×3.69, GIA,"$3,145.16",https://capitalwholesalediamonds.com/product/0-7-ct-heart-297/
2081696, HEART,0.7, VS1, F, EX, EX, EX, N, 5.26-5.94×3.54, GIA,"$3,148.45",https://capitalwholesalediamonds.com/product/0-7-ct-heart-397/
2128878, HEART,0.73, VS1, G, EX, EX, EX, N, 5.47-6.21×3.64, GIA,"$3,149.87",https://capitalwholesalediamonds.com/product/0-73-ct-heart-44/
2125617, HEART,0.7, VS1, F, EX, EX, EX, F, 5.28-6.08×3.63, GIA,"$3,150.55",https://capitalwholesalediamonds.com/product/0-7-ct-heart-428/
 221210-41, HEART,1.01, SI1, K, EX, EX, VG, F, 6.04-6.94×4.18, GIA,"$3,151.23",https://capitalwholesalediamonds.com/product/1-01-ct-heart-132/
2063123, HEART,0.7, VS2, F, EX, EX, EX, N, 5.67-6.25×3.55, GIA,"$3,152.14",https://capitalwholesalediamonds.com/product/0-7-ct-heart-597/
 220333-585, HEART,1, SI2, F, EX, EX, G, N, 6.67-6.05×3.97, HRD,"$3,152.50",https://capitalwholesalediamonds.com/product/1-ct-heart-89/
2067180, HEART,0.7, VS2, F, EX, EX, VG, N, 5.23-6.14×3.59, GIA,"$3,157.52",https://capitalwholesalediamonds.com/product/0-7-ct-heart-610/
2116944, HEART,0.71, VVS1, G, VG, EX, VG, N, 5.24-5.98×3.67, GIA,"$3,158.87",https://capitalwholesalediamonds.com/product/0-71-ct-heart-58/
2119348, HEART,0.7, VS2, F, EX, EX, EX, N, 5.31-6.16×3.72, GIA,"$3,159.98",https://capitalwholesalediamonds.com/product/0-7-ct-heart-282/
2096973, HEART,0.7, VS2, F, EX, EX, EX, N, 5.45-6.11×3.65, GIA,"$3,159.98",https://capitalwholesalediamonds.com/product/0-7-ct-heart-394/
2126691, HEART,0.7, VVS1, F, VG, EX, VG, N, 4.98-5.97×3.67, GIA,"$3,160.79",https://capitalwholesalediamonds.com/product/0-7-ct-heart-727/
2081686, HEART,0.7, VVS2, F, EX, EX, VG, N, 5.28-6.13×3.61, GIA,"$3,162.02",https://capitalwholesalediamonds.com/product/0-7-ct-heart-277/
2078539, HEART,0.71, VS1, G, EX, EX, VG, N, 5.52-6.14×3.72, GIA,"$3,162.27",https://capitalwholesalediamonds.com/product/0-71-ct-heart-43/
 223414-147, HEART,1, SI2, G, EX, EX, VG, N, 5.98-6.85×4.00, GIA,"$3,162.64",https://capitalwholesalediamonds.com/product/1-ct-heart-295/
2121399, HEART,0.7, IF, H, EX, EX, EX, N, 5.22-6.13×3.63, GIA,"$3,163.11",https://capitalwholesalediamonds.com/product/0-7-ct-heart-286/
2059460, HEART,0.71, VS1, D, EX, EX, VG, N, 5.11-6.06×3.64, GIA,"$3,167.84",https://capitalwholesalediamonds.com/product/0-71-ct-heart-33/
2096959, HEART,0.9, SI1, G, VG, EX, VG, M, 5.55-6.65×4.09, GIA,"$3,168.72",https://capitalwholesalediamonds.com/product/0-9-ct-heart-139/
 223476-271, HEART,1, SI2, H, EX, EX, EX, F, 6.11-6.99×4.01, GIA,"$3,171.03",https://capitalwholesalediamonds.com/product/1-ct-heart-315/
 222112-192, HEART,1, SI2, F, VG, EX, EX, N, 5.83-7.01×4.16, IGI,"$3,172.00",https://capitalwholesalediamonds.com/product/1-ct-heart-255/
2053119, HEART,0.8, VS1, G, EX, EX, VG, N, 5.55-6.47×3.78, GIA,"$3,175.90",https://capitalwholesalediamonds.com/product/0-8-ct-heart-47/
2081710, HEART,0.71, VS2, F, EX, EX, EX, N, 5.29-6.19×3.72, GIA,"$3,177.15",https://capitalwholesalediamonds.com/product/0-71-ct-heart-139/
 222151-671, HEART,1, SI2, G, VG, EX, VG, F, 5.64-6.73×4.15, GIA,"$3,179.02",https://capitalwholesalediamonds.com/product/1-ct-heart-270/
2054285, HEART,0.7, VS2, E, EX, EX, EX, N, 5.43-6.16×3.65, GIA,"$3,179.22",https://capitalwholesalediamonds.com/product/0-7-ct-heart-25/
2003742, HEART,0.72, VVS2, E, EX, EX, VG, N, 5.11-6.05×3.60, GIA,"$3,179.80",https://capitalwholesalediamonds.com/product/0-72-ct-heart-12/
