,name,url
140,Voco Bonnington Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=78381071&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
141,Damac Maison Dubai Mall Street,https://www.trip.com/hotels/detail/?cityId=220&hotelId=1562961&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
142,JA Lake View Hotel,https://www.trip.com/hotels/detail/?cityId=220&hotelId=35104050&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
143,Canal Central Hotel,https://www.trip.com/hotels/detail/?cityId=220&hotelId=21134183&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
144,"Al Maha, a Luxury Collection Desert Resort & Spa, Dubai",https://www.trip.com/hotels/detail/?cityId=220&hotelId=1561738&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
145,Hyatt Centric Jumeirah Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=82123987&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
146,Oaks Ibn Battuta Gate Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=1894105&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
147,Elite Byblos Hotel,https://www.trip.com/hotels/detail/?cityId=220&hotelId=756889&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
148,Movenpick Al Mamzar,https://www.trip.com/hotels/detail/?cityId=220&hotelId=2198683&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
149,Jumeirah Living World Trade Centre Residence Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=1562820&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
150,Al Habtoor Polo Resort,https://www.trip.com/hotels/detail/?cityId=220&hotelId=7750656&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
151,"The St. Regis Dubai, the Palm",https://www.trip.com/hotels/detail/?cityId=220&hotelId=70989558&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
152,Radisson Blu Hotel Dubai Canal View,https://www.trip.com/hotels/detail/?cityId=220&hotelId=45427547&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
153,Jood Hotel Apartments,https://www.trip.com/hotels/detail/?cityId=220&hotelId=109885235&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
154,Address Montgomerie,https://www.trip.com/hotels/detail/?cityId=220&hotelId=756396&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
155,"Habtoor Grand Resort, Autograph Collection",https://www.trip.com/hotels/detail/?cityId=220&hotelId=755597&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
156,"Al Maha, a Luxury Collection Desert Resort & Spa, Dubai",https://www.trip.com/hotels/detail/?cityId=220&hotelId=1561738&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
157,Centara Mirage Beach Resort Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=73661455&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
158,Grand Hyatt Residence,https://www.trip.com/hotels/detail/?cityId=220&hotelId=2511067&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
159,"Hotel Boulevard, Autograph Collection by Marriott",https://www.trip.com/hotels/detail/?cityId=220&hotelId=2290896&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
160,Pullman Dubai Creek City Centre Residences,https://www.trip.com/hotels/detail/?cityId=220&hotelId=2199798&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
161,Millennium Place Barsha Heights Hotel,https://www.trip.com/hotels/detail/?cityId=220&hotelId=49425780&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
